,game,model,experiment,episode,metric,value
0,wordle,qwen3.5-4b,medium_frequency_words_no_clue_no_critic,instance_00014,Aborted,0.0
1,wordle,qwen3.5-4b,medium_frequency_words_no_clue_no_critic,instance_00014,Lose,0.0
2,wordle,qwen3.5-4b,medium_frequency_words_no_clue_no_critic,instance_00014,Success,1.0
3,wordle,qwen3.5-4b,medium_frequency_words_no_clue_no_critic,instance_00014,Request Count,7.0
4,wordle,qwen3.5-4b,medium_frequency_words_no_clue_no_critic,instance_00014,Parsed Request Count,7.0
5,wordle,qwen3.5-4b,medium_frequency_words_no_clue_no_critic,instance_00014,Violated Request Count,0.0
6,wordle,qwen3.5-4b,medium_frequency_words_no_clue_no_critic,instance_00014,Request Success Ratio,1.0
7,wordle,qwen3.5-4b,medium_frequency_words_no_clue_no_critic,instance_00014,Main Score,20.0
8,wordle,qwen3.5-4b,medium_frequency_words_no_clue_no_critic,instance_00014,Guess Repetitions,0.0
9,wordle,qwen3.5-4b,medium_frequency_words_no_clue_no_critic,instance_00007,Aborted,0.0
10,wordle,qwen3.5-4b,medium_frequency_words_no_clue_no_critic,instance_00007,Lose,0.0
11,wordle,qwen3.5-4b,medium_frequency_words_no_clue_no_critic,instance_00007,Success,1.0
12,wordle,qwen3.5-4b,medium_frequency_words_no_clue_no_critic,instance_00007,Request Count,6.0
13,wordle,qwen3.5-4b,medium_frequency_words_no_clue_no_critic,instance_00007,Parsed Request Count,6.0
14,wordle,qwen3.5-4b,medium_frequency_words_no_clue_no_critic,instance_00007,Violated Request Count,0.0
15,wordle,qwen3.5-4b,medium_frequency_words_no_clue_no_critic,instance_00007,Request Success Ratio,1.0
16,wordle,qwen3.5-4b,medium_frequency_words_no_clue_no_critic,instance_00007,Main Score,50.0
17,wordle,qwen3.5-4b,medium_frequency_words_no_clue_no_critic,instance_00007,Guess Repetitions,0.0
18,wordle,qwen3.5-4b,high_frequency_words_no_clue_no_critic,instance_00007,Aborted,1.0
19,wordle,qwen3.5-4b,high_frequency_words_no_clue_no_critic,instance_00007,Lose,0.0
20,wordle,qwen3.5-4b,high_frequency_words_no_clue_no_critic,instance_00007,Success,0.0
21,wordle,qwen3.5-4b,high_frequency_words_no_clue_no_critic,instance_00007,Request Count,3.0
22,wordle,qwen3.5-4b,high_frequency_words_no_clue_no_critic,instance_00007,Parsed Request Count,2.0
23,wordle,qwen3.5-4b,high_frequency_words_no_clue_no_critic,instance_00007,Violated Request Count,1.0
24,wordle,qwen3.5-4b,high_frequency_words_no_clue_no_critic,instance_00007,Request Success Ratio,0.6666666666666666
25,wordle,qwen3.5-4b,high_frequency_words_no_clue_no_critic,instance_00007,Main Score,
26,wordle,qwen3.5-4b,high_frequency_words_no_clue_no_critic,instance_00007,Guess Repetitions,
27,guesswhat,qwen3.5-4b,Abs_Level_3,instance_00008,Violated Request Count,1.0
28,guesswhat,qwen3.5-4b,Abs_Level_3,instance_00008,Parsed Request Count,0.0
29,guesswhat,qwen3.5-4b,Abs_Level_3,instance_00008,Request Count,1.0
30,guesswhat,qwen3.5-4b,Abs_Level_3,instance_00008,Request Success Ratio,0.0
31,guesswhat,qwen3.5-4b,Abs_Level_3,instance_00008,Aborted,1.0
32,guesswhat,qwen3.5-4b,Abs_Level_3,instance_00008,Main Score,
33,guesswhat,qwen3.5-4b,Abs_Level_3,instance_00008,Invalid format guesser response,0.0
34,guesswhat,qwen3.5-4b,Abs_Level_3,instance_00008,Invalid format answerer response,1.0
35,guesswhat,qwen3.5-4b,Abs_Level_3,instance_00008,Invalid content guesser response,0.0
36,guesswhat,qwen3.5-4b,Abs_Level_3,instance_00008,Invalid content answerer response,0.0
37,guesswhat,qwen3.5-4b,Abs_Level_2,instance_00007,Violated Request Count,1.0
38,guesswhat,qwen3.5-4b,Abs_Level_2,instance_00007,Parsed Request Count,0.0
39,guesswhat,qwen3.5-4b,Abs_Level_2,instance_00007,Request Count,1.0
40,guesswhat,qwen3.5-4b,Abs_Level_2,instance_00007,Request Success Ratio,0.0
41,guesswhat,qwen3.5-4b,Abs_Level_2,instance_00007,Aborted,1.0
42,guesswhat,qwen3.5-4b,Abs_Level_2,instance_00007,Main Score,
43,guesswhat,qwen3.5-4b,Abs_Level_2,instance_00007,Invalid format guesser response,0.0
44,guesswhat,qwen3.5-4b,Abs_Level_2,instance_00007,Invalid format answerer response,1.0
45,guesswhat,qwen3.5-4b,Abs_Level_2,instance_00007,Invalid content guesser response,0.0
46,guesswhat,qwen3.5-4b,Abs_Level_2,instance_00007,Invalid content answerer response,0.0
47,guesswhat,qwen3.5-4b,Abs_Level_1,instance_00002,Violated Request Count,1.0
48,guesswhat,qwen3.5-4b,Abs_Level_1,instance_00002,Parsed Request Count,0.0
49,guesswhat,qwen3.5-4b,Abs_Level_1,instance_00002,Request Count,1.0
50,guesswhat,qwen3.5-4b,Abs_Level_1,instance_00002,Request Success Ratio,0.0
51,guesswhat,qwen3.5-4b,Abs_Level_1,instance_00002,Aborted,1.0
52,guesswhat,qwen3.5-4b,Abs_Level_1,instance_00002,Main Score,
53,guesswhat,qwen3.5-4b,Abs_Level_1,instance_00002,Invalid format guesser response,0.0
54,guesswhat,qwen3.5-4b,Abs_Level_1,instance_00002,Invalid format answerer response,1.0
55,guesswhat,qwen3.5-4b,Abs_Level_1,instance_00002,Invalid content guesser response,0.0
56,guesswhat,qwen3.5-4b,Abs_Level_1,instance_00002,Invalid content answerer response,0.0
57,guesswhat,qwen3.5-4b,Level_1,instance_00002,Violated Request Count,1.0
58,guesswhat,qwen3.5-4b,Level_1,instance_00002,Parsed Request Count,0.0
59,guesswhat,qwen3.5-4b,Level_1,instance_00002,Request Count,1.0
60,guesswhat,qwen3.5-4b,Level_1,instance_00002,Request Success Ratio,0.0
61,guesswhat,qwen3.5-4b,Level_1,instance_00002,Aborted,1.0
62,guesswhat,qwen3.5-4b,Level_1,instance_00002,Main Score,
63,guesswhat,qwen3.5-4b,Level_1,instance_00002,Invalid format guesser response,0.0
64,guesswhat,qwen3.5-4b,Level_1,instance_00002,Invalid format answerer response,1.0
65,guesswhat,qwen3.5-4b,Level_1,instance_00002,Invalid content guesser response,0.0
66,guesswhat,qwen3.5-4b,Level_1,instance_00002,Invalid content answerer response,0.0
67,guesswhat,qwen3.5-4b,Level_2,instance_00009,Violated Request Count,1.0
68,guesswhat,qwen3.5-4b,Level_2,instance_00009,Parsed Request Count,0.0
69,guesswhat,qwen3.5-4b,Level_2,instance_00009,Request Count,1.0
70,guesswhat,qwen3.5-4b,Level_2,instance_00009,Request Success Ratio,0.0
71,guesswhat,qwen3.5-4b,Level_2,instance_00009,Aborted,1.0
72,guesswhat,qwen3.5-4b,Level_2,instance_00009,Main Score,
73,guesswhat,qwen3.5-4b,Level_2,instance_00009,Invalid format guesser response,0.0
74,guesswhat,qwen3.5-4b,Level_2,instance_00009,Invalid format answerer response,1.0
75,guesswhat,qwen3.5-4b,Level_2,instance_00009,Invalid content guesser response,0.0
76,guesswhat,qwen3.5-4b,Level_2,instance_00009,Invalid content answerer response,0.0
77,guesswhat,qwen3.5-4b,Level_3,instance_00008,Violated Request Count,1.0
78,guesswhat,qwen3.5-4b,Level_3,instance_00008,Parsed Request Count,0.0
79,guesswhat,qwen3.5-4b,Level_3,instance_00008,Request Count,1.0
