,game,model,experiment,episode,metric,value
0,dond,qwen3.5-9b,coop_en,instance_00019,Request Count,4.0
1,dond,qwen3.5-9b,coop_en,instance_00019,Parsed Request Count,4.0
2,dond,qwen3.5-9b,coop_en,instance_00019,Violated Request Count,0.0
3,dond,qwen3.5-9b,coop_en,instance_00019,Request Success Ratio,1.0
4,dond,qwen3.5-9b,coop_en,instance_00019,Aborted,0.0
5,dond,qwen3.5-9b,coop_en,instance_00019,Lose,0.0
6,dond,qwen3.5-9b,coop_en,instance_00019,Success,1.0
7,dond,qwen3.5-9b,coop_en,instance_00019,Main Score,100.0
8,dond,qwen3.5-9b,coop_en,instance_00019,Sum of Points,1.0
9,dond,qwen3.5-9b,coop_en,instance_00019,Pareto Optimal,1.0
10,dond,qwen3.5-9b,coop_en,instance_00006,Request Count,4.0
11,dond,qwen3.5-9b,coop_en,instance_00006,Parsed Request Count,4.0
12,dond,qwen3.5-9b,coop_en,instance_00006,Violated Request Count,0.0
13,dond,qwen3.5-9b,coop_en,instance_00006,Request Success Ratio,1.0
14,dond,qwen3.5-9b,coop_en,instance_00006,Aborted,0.0
15,dond,qwen3.5-9b,coop_en,instance_00006,Lose,1.0
16,dond,qwen3.5-9b,coop_en,instance_00006,Success,0.0
17,dond,qwen3.5-9b,coop_en,instance_00006,Main Score,0.0
18,dond,qwen3.5-9b,coop_en,instance_00006,Sum of Points,0.0
19,dond,qwen3.5-9b,coop_en,instance_00006,Pareto Optimal,0.0
20,dond,qwen3.5-9b,semi_en,instance_00015,Request Count,4.0
21,dond,qwen3.5-9b,semi_en,instance_00015,Parsed Request Count,4.0
22,dond,qwen3.5-9b,semi_en,instance_00015,Violated Request Count,0.0
23,dond,qwen3.5-9b,semi_en,instance_00015,Request Success Ratio,1.0
24,dond,qwen3.5-9b,semi_en,instance_00015,Aborted,1.0
25,dond,qwen3.5-9b,semi_en,instance_00015,Lose,0.0
26,dond,qwen3.5-9b,semi_en,instance_00015,Success,0.0
27,dond,qwen3.5-9b,semi_en,instance_00015,Main Score,
28,dond,qwen3.5-9b,semi_en,instance_00001,Request Count,4.0
29,dond,qwen3.5-9b,semi_en,instance_00001,Parsed Request Count,4.0
30,dond,qwen3.5-9b,semi_en,instance_00001,Violated Request Count,0.0
31,dond,qwen3.5-9b,semi_en,instance_00001,Request Success Ratio,1.0
32,dond,qwen3.5-9b,semi_en,instance_00001,Aborted,1.0
33,dond,qwen3.5-9b,semi_en,instance_00001,Lose,0.0
34,dond,qwen3.5-9b,semi_en,instance_00001,Success,0.0
35,dond,qwen3.5-9b,semi_en,instance_00001,Main Score,
36,wordle,qwen3.5-9b,medium_frequency_words_no_clue_no_critic,instance_00014,Aborted,0.0
37,wordle,qwen3.5-9b,medium_frequency_words_no_clue_no_critic,instance_00014,Lose,0.0
38,wordle,qwen3.5-9b,medium_frequency_words_no_clue_no_critic,instance_00014,Success,1.0
39,wordle,qwen3.5-9b,medium_frequency_words_no_clue_no_critic,instance_00014,Request Count,3.0
40,wordle,qwen3.5-9b,medium_frequency_words_no_clue_no_critic,instance_00014,Parsed Request Count,3.0
41,wordle,qwen3.5-9b,medium_frequency_words_no_clue_no_critic,instance_00014,Violated Request Count,0.0
42,wordle,qwen3.5-9b,medium_frequency_words_no_clue_no_critic,instance_00014,Request Success Ratio,1.0
43,wordle,qwen3.5-9b,medium_frequency_words_no_clue_no_critic,instance_00014,Main Score,100.0
44,wordle,qwen3.5-9b,medium_frequency_words_no_clue_no_critic,instance_00014,Guess Repetitions,0.0
45,wordle,qwen3.5-9b,medium_frequency_words_no_clue_no_critic,instance_00007,Aborted,1.0
46,wordle,qwen3.5-9b,medium_frequency_words_no_clue_no_critic,instance_00007,Lose,0.0
47,wordle,qwen3.5-9b,medium_frequency_words_no_clue_no_critic,instance_00007,Success,0.0
48,wordle,qwen3.5-9b,medium_frequency_words_no_clue_no_critic,instance_00007,Request Count,3.0
49,wordle,qwen3.5-9b,medium_frequency_words_no_clue_no_critic,instance_00007,Parsed Request Count,2.0
50,wordle,qwen3.5-9b,medium_frequency_words_no_clue_no_critic,instance_00007,Violated Request Count,1.0
51,wordle,qwen3.5-9b,medium_frequency_words_no_clue_no_critic,instance_00007,Request Success Ratio,0.6666666666666666
52,wordle,qwen3.5-9b,medium_frequency_words_no_clue_no_critic,instance_00007,Main Score,
53,wordle,qwen3.5-9b,medium_frequency_words_no_clue_no_critic,instance_00007,Guess Repetitions,
54,wordle,qwen3.5-9b,high_frequency_words_no_clue_no_critic,instance_00007,Aborted,1.0
55,wordle,qwen3.5-9b,high_frequency_words_no_clue_no_critic,instance_00007,Lose,0.0
56,wordle,qwen3.5-9b,high_frequency_words_no_clue_no_critic,instance_00007,Success,0.0
57,wordle,qwen3.5-9b,high_frequency_words_no_clue_no_critic,instance_00007,Request Count,4.0
58,wordle,qwen3.5-9b,high_frequency_words_no_clue_no_critic,instance_00007,Parsed Request Count,3.0
59,wordle,qwen3.5-9b,high_frequency_words_no_clue_no_critic,instance_00007,Violated Request Count,1.0
60,wordle,qwen3.5-9b,high_frequency_words_no_clue_no_critic,instance_00007,Request Success Ratio,0.75
61,wordle,qwen3.5-9b,high_frequency_words_no_clue_no_critic,instance_00007,Main Score,
62,wordle,qwen3.5-9b,high_frequency_words_no_clue_no_critic,instance_00007,Guess Repetitions,
63,guesswhat,qwen3.5-9b,Abs_Level_3,instance_00008,Violated Request Count,1.0
64,guesswhat,qwen3.5-9b,Abs_Level_3,instance_00008,Parsed Request Count,0.0
65,guesswhat,qwen3.5-9b,Abs_Level_3,instance_00008,Request Count,1.0
66,guesswhat,qwen3.5-9b,Abs_Level_3,instance_00008,Request Success Ratio,0.0
67,guesswhat,qwen3.5-9b,Abs_Level_3,instance_00008,Aborted,1.0
68,guesswhat,qwen3.5-9b,Abs_Level_3,instance_00008,Main Score,
69,guesswhat,qwen3.5-9b,Abs_Level_3,instance_00008,Invalid format guesser response,0.0
70,guesswhat,qwen3.5-9b,Abs_Level_3,instance_00008,Invalid format answerer response,1.0
71,guesswhat,qwen3.5-9b,Abs_Level_3,instance_00008,Invalid content guesser response,0.0
72,guesswhat,qwen3.5-9b,Abs_Level_3,instance_00008,Invalid content answerer response,0.0
73,guesswhat,qwen3.5-9b,Abs_Level_2,instance_00007,Violated Request Count,1.0
74,guesswhat,qwen3.5-9b,Abs_Level_2,instance_00007,Parsed Request Count,0.0
75,guesswhat,qwen3.5-9b,Abs_Level_2,instance_00007,Request Count,1.0
76,guesswhat,qwen3.5-9b,Abs_Level_2,instance_00007,Request Success Ratio,0.0
77,guesswhat,qwen3.5-9b,Abs_Level_2,instance_00007,Aborted,1.0
78,guesswhat,qwen3.5-9b,Abs_Level_2,instance_00007,Main Score,
79,guesswhat,qwen3.5-9b,Abs_Level_2,instance_00007,Invalid format guesser response,0.0
80,guesswhat,qwen3.5-9b,Abs_Level_2,instance_00007,Invalid format answerer response,1.0
81,guesswhat,qwen3.5-9b,Abs_Level_2,instance_00007,Invalid content guesser response,0.0
82,guesswhat,qwen3.5-9b,Abs_Level_2,instance_00007,Invalid content answerer response,0.0
83,guesswhat,qwen3.5-9b,Abs_Level_1,instance_00002,Violated Request Count,1.0
84,guesswhat,qwen3.5-9b,Abs_Level_1,instance_00002,Parsed Request Count,0.0
85,guesswhat,qwen3.5-9b,Abs_Level_1,instance_00002,Request Count,1.0
86,guesswhat,qwen3.5-9b,Abs_Level_1,instance_00002,Request Success Ratio,0.0
87,guesswhat,qwen3.5-9b,Abs_Level_1,instance_00002,Aborted,1.0
88,guesswhat,qwen3.5-9b,Abs_Level_1,instance_00002,Main Score,
89,guesswhat,qwen3.5-9b,Abs_Level_1,instance_00002,Invalid format guesser response,0.0
90,guesswhat,qwen3.5-9b,Abs_Level_1,instance_00002,Invalid format answerer response,1.0
91,guesswhat,qwen3.5-9b,Abs_Level_1,instance_00002,Invalid content guesser response,0.0
92,guesswhat,qwen3.5-9b,Abs_Level_1,instance_00002,Invalid content answerer response,0.0
93,guesswhat,qwen3.5-9b,Level_1,instance_00002,Violated Request Count,1.0
94,guesswhat,qwen3.5-9b,Level_1,instance_00002,Parsed Request Count,0.0
95,guesswhat,qwen3.5-9b,Level_1,instance_00002,Request Count,1.0
96,guesswhat,qwen3.5-9b,Level_1,instance_00002,Request Success Ratio,0.0
97,guesswhat,qwen3.5-9b,Level_1,instance_00002,Aborted,1.0
98,guesswhat,qwen3.5-9b,Level_1,instance_00002,Main Score,
99,guesswhat,qwen3.5-9b,Level_1,instance_00002,Invalid format guesser response,0.0
100,guesswhat,qwen3.5-9b,Level_1,instance_00002,Invalid format answerer response,1.0
101,guesswhat,qwen3.5-9b,Level_1,instance_00002,Invalid content guesser response,0.0
102,guesswhat,qwen3.5-9b,Level_1,instance_00002,Invalid content answerer response,0.0
