,game,model,experiment,episode,metric,value
0,dond,qwen3.5-27b,coop_en,instance_00019,Request Count,4.0
1,dond,qwen3.5-27b,coop_en,instance_00019,Parsed Request Count,4.0
2,dond,qwen3.5-27b,coop_en,instance_00019,Violated Request Count,0.0
3,dond,qwen3.5-27b,coop_en,instance_00019,Request Success Ratio,1.0
4,dond,qwen3.5-27b,coop_en,instance_00019,Aborted,0.0
5,dond,qwen3.5-27b,coop_en,instance_00019,Lose,1.0
6,dond,qwen3.5-27b,coop_en,instance_00019,Success,0.0
7,dond,qwen3.5-27b,coop_en,instance_00019,Main Score,0.0
8,dond,qwen3.5-27b,coop_en,instance_00019,Sum of Points,0.0
9,dond,qwen3.5-27b,coop_en,instance_00019,Pareto Optimal,0.0
10,dond,qwen3.5-27b,coop_en,instance_00006,Request Count,4.0
11,dond,qwen3.5-27b,coop_en,instance_00006,Parsed Request Count,4.0
12,dond,qwen3.5-27b,coop_en,instance_00006,Violated Request Count,0.0
13,dond,qwen3.5-27b,coop_en,instance_00006,Request Success Ratio,1.0
14,dond,qwen3.5-27b,coop_en,instance_00006,Aborted,0.0
15,dond,qwen3.5-27b,coop_en,instance_00006,Lose,1.0
16,dond,qwen3.5-27b,coop_en,instance_00006,Success,0.0
17,dond,qwen3.5-27b,coop_en,instance_00006,Main Score,0.0
18,dond,qwen3.5-27b,coop_en,instance_00006,Sum of Points,0.0
19,dond,qwen3.5-27b,coop_en,instance_00006,Pareto Optimal,0.0
20,dond,qwen3.5-27b,semi_en,instance_00015,Request Count,3.0
21,dond,qwen3.5-27b,semi_en,instance_00015,Parsed Request Count,3.0
22,dond,qwen3.5-27b,semi_en,instance_00015,Violated Request Count,0.0
23,dond,qwen3.5-27b,semi_en,instance_00015,Request Success Ratio,1.0
24,dond,qwen3.5-27b,semi_en,instance_00015,Aborted,0.0
25,dond,qwen3.5-27b,semi_en,instance_00015,Lose,0.0
26,dond,qwen3.5-27b,semi_en,instance_00015,Success,1.0
27,dond,qwen3.5-27b,semi_en,instance_00015,Main Score,100.0
28,dond,qwen3.5-27b,semi_en,instance_00015,Sum of Points,1.0
29,dond,qwen3.5-27b,semi_en,instance_00015,Pareto Optimal,1.0
30,dond,qwen3.5-27b,semi_en,instance_00001,Request Count,5.0
31,dond,qwen3.5-27b,semi_en,instance_00001,Parsed Request Count,5.0
32,dond,qwen3.5-27b,semi_en,instance_00001,Violated Request Count,0.0
33,dond,qwen3.5-27b,semi_en,instance_00001,Request Success Ratio,1.0
34,dond,qwen3.5-27b,semi_en,instance_00001,Aborted,0.0
35,dond,qwen3.5-27b,semi_en,instance_00001,Lose,1.0
36,dond,qwen3.5-27b,semi_en,instance_00001,Success,0.0
37,dond,qwen3.5-27b,semi_en,instance_00001,Main Score,0.0
38,dond,qwen3.5-27b,semi_en,instance_00001,Sum of Points,0.0
39,dond,qwen3.5-27b,semi_en,instance_00001,Pareto Optimal,0.0
40,wordle,qwen3.5-27b,medium_frequency_words_no_clue_no_critic,instance_00014,Aborted,0.0
41,wordle,qwen3.5-27b,medium_frequency_words_no_clue_no_critic,instance_00014,Lose,0.0
42,wordle,qwen3.5-27b,medium_frequency_words_no_clue_no_critic,instance_00014,Success,1.0
43,wordle,qwen3.5-27b,medium_frequency_words_no_clue_no_critic,instance_00014,Request Count,5.0
44,wordle,qwen3.5-27b,medium_frequency_words_no_clue_no_critic,instance_00014,Parsed Request Count,5.0
45,wordle,qwen3.5-27b,medium_frequency_words_no_clue_no_critic,instance_00014,Violated Request Count,0.0
