,game,model,experiment,episode,metric,value
0,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00149,Aborted,0.0
1,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00149,Lose,0.0
2,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00149,Success,1.0
3,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00149,Request Count,1.0
4,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00149,Parsed Request Count,1.0
5,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00149,Violated Request Count,0.0
6,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00149,Request Success Ratio,1.0
7,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00149,Main Score,100.0
8,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00107,Aborted,0.0
9,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00107,Lose,1.0
10,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00107,Success,0.0
11,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00107,Request Count,1.0
12,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00107,Parsed Request Count,1.0
13,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00107,Violated Request Count,0.0
14,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00107,Request Success Ratio,1.0
15,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00107,Main Score,0.0
16,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00681,Aborted,0.0
17,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00681,Lose,0.0
18,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00681,Success,1.0
19,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00681,Request Count,1.0
20,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00681,Parsed Request Count,1.0
21,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00681,Violated Request Count,0.0
22,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00681,Request Success Ratio,1.0
23,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00681,Main Score,100.0
24,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00375,Aborted,0.0
25,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00375,Lose,1.0
26,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00375,Success,0.0
27,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00375,Request Count,1.0
28,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00375,Parsed Request Count,1.0
29,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00375,Violated Request Count,0.0
30,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00375,Request Success Ratio,1.0
31,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00375,Main Score,0.0
32,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00495,Aborted,0.0
33,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00495,Lose,1.0
34,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00495,Success,0.0
35,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00495,Request Count,1.0
36,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00495,Parsed Request Count,1.0
37,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00495,Violated Request Count,0.0
38,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00495,Request Success Ratio,1.0
39,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00495,Main Score,0.0
40,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00740,Aborted,0.0
41,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00740,Lose,1.0
42,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00740,Success,0.0
43,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00740,Request Count,1.0
44,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00740,Parsed Request Count,1.0
45,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00740,Violated Request Count,0.0
46,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00740,Request Success Ratio,1.0
47,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00740,Main Score,0.0
48,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00346,Aborted,0.0
49,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00346,Lose,1.0
50,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00346,Success,0.0
51,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00346,Request Count,1.0
52,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00346,Parsed Request Count,1.0
53,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00346,Violated Request Count,0.0
54,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00346,Request Success Ratio,1.0
55,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_business,instance_00346,Main Score,0.0
56,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_00288,Aborted,0.0
57,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_00288,Lose,1.0
58,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_00288,Success,0.0
59,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_00288,Request Count,1.0
60,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_00288,Parsed Request Count,1.0
61,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_00288,Violated Request Count,0.0
62,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_00288,Request Success Ratio,1.0
63,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_00288,Main Score,0.0
64,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_00362,Aborted,0.0
65,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_00362,Lose,0.0
66,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_00362,Success,1.0
67,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_00362,Request Count,1.0
68,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_00362,Parsed Request Count,1.0
69,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_00362,Violated Request Count,0.0
70,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_00362,Request Success Ratio,1.0
71,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_00362,Main Score,100.0
72,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_01094,Aborted,0.0
73,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_01094,Lose,1.0
74,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_01094,Success,0.0
75,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_01094,Request Count,1.0
76,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_01094,Parsed Request Count,1.0
77,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_01094,Violated Request Count,0.0
78,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_01094,Request Success Ratio,1.0
79,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_01094,Main Score,0.0
80,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_00973,Aborted,0.0
81,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_00973,Lose,1.0
82,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_00973,Success,0.0
83,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_00973,Request Count,1.0
84,mmlu_pro,CityUoL__qwen3.5-2b__Qwen-GuidePlay-2B-v1,mmlu_pro_chemistry,instance_00973,Parsed Request Count,1.0
