,game,model,experiment,episode,metric,value
0,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,coop_en,instance_00019,Request Count,3.0
1,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,coop_en,instance_00019,Parsed Request Count,3.0
2,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,coop_en,instance_00019,Violated Request Count,0.0
3,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,coop_en,instance_00019,Request Success Ratio,1.0
4,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,coop_en,instance_00019,Aborted,0.0
5,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,coop_en,instance_00019,Lose,0.0
6,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,coop_en,instance_00019,Success,1.0
7,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,coop_en,instance_00019,Main Score,76.92307692307692
8,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,coop_en,instance_00019,Sum of Points,0.7692307692307693
9,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,coop_en,instance_00019,Pareto Optimal,0.0
10,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,coop_en,instance_00006,Request Count,3.0
11,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,coop_en,instance_00006,Parsed Request Count,3.0
12,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,coop_en,instance_00006,Violated Request Count,0.0
13,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,coop_en,instance_00006,Request Success Ratio,1.0
14,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,coop_en,instance_00006,Aborted,0.0
15,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,coop_en,instance_00006,Lose,1.0
16,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,coop_en,instance_00006,Success,0.0
17,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,coop_en,instance_00006,Main Score,0.0
18,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,coop_en,instance_00006,Sum of Points,0.0
19,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,coop_en,instance_00006,Pareto Optimal,0.0
20,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,semi_en,instance_00015,Request Count,4.0
21,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,semi_en,instance_00015,Parsed Request Count,4.0
22,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,semi_en,instance_00015,Violated Request Count,0.0
23,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,semi_en,instance_00015,Request Success Ratio,1.0
24,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,semi_en,instance_00015,Aborted,0.0
25,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,semi_en,instance_00015,Lose,0.0
26,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,semi_en,instance_00015,Success,1.0
27,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,semi_en,instance_00015,Main Score,19.999999999999996
28,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,semi_en,instance_00015,Sum of Points,0.375
29,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,semi_en,instance_00015,Pareto Optimal,0.0
30,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,semi_en,instance_00001,Request Count,3.0
31,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,semi_en,instance_00001,Parsed Request Count,3.0
32,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,semi_en,instance_00001,Violated Request Count,0.0
33,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,semi_en,instance_00001,Request Success Ratio,1.0
34,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,semi_en,instance_00001,Aborted,0.0
35,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,semi_en,instance_00001,Lose,0.0
36,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,semi_en,instance_00001,Success,1.0
37,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,semi_en,instance_00001,Main Score,40.0
38,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,semi_en,instance_00001,Sum of Points,0.5625
39,dond,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,semi_en,instance_00001,Pareto Optimal,0.0
40,wordle,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,medium_frequency_words_no_clue_no_critic,instance_00014,Aborted,1.0
41,wordle,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,medium_frequency_words_no_clue_no_critic,instance_00014,Lose,0.0
42,wordle,playornotplay__qwen3.5-2b__playornotplay-v1.0-merged-fp32-828e356,medium_frequency_words_no_clue_no_critic,instance_00014,Success,0.0
