,game,model,experiment,episode,metric,value
0,dond,qwen3.5-2b,coop_en,instance_00019,Request Count,1.0
1,dond,qwen3.5-2b,coop_en,instance_00019,Parsed Request Count,0.0
2,dond,qwen3.5-2b,coop_en,instance_00019,Violated Request Count,1.0
3,dond,qwen3.5-2b,coop_en,instance_00019,Request Success Ratio,0.0
4,dond,qwen3.5-2b,coop_en,instance_00019,Aborted,1.0
5,dond,qwen3.5-2b,coop_en,instance_00019,Lose,0.0
6,dond,qwen3.5-2b,coop_en,instance_00019,Success,0.0
7,dond,qwen3.5-2b,coop_en,instance_00019,Main Score,
8,dond,qwen3.5-2b,coop_en,instance_00006,Request Count,1.0
9,dond,qwen3.5-2b,coop_en,instance_00006,Parsed Request Count,0.0
10,dond,qwen3.5-2b,coop_en,instance_00006,Violated Request Count,1.0
11,dond,qwen3.5-2b,coop_en,instance_00006,Request Success Ratio,0.0
12,dond,qwen3.5-2b,coop_en,instance_00006,Aborted,1.0
13,dond,qwen3.5-2b,coop_en,instance_00006,Lose,0.0
14,dond,qwen3.5-2b,coop_en,instance_00006,Success,0.0
15,dond,qwen3.5-2b,coop_en,instance_00006,Main Score,
16,dond,qwen3.5-2b,semi_en,instance_00015,Request Count,11.0
17,dond,qwen3.5-2b,semi_en,instance_00015,Parsed Request Count,11.0
18,dond,qwen3.5-2b,semi_en,instance_00015,Violated Request Count,0.0
19,dond,qwen3.5-2b,semi_en,instance_00015,Request Success Ratio,1.0
20,dond,qwen3.5-2b,semi_en,instance_00015,Aborted,1.0
21,dond,qwen3.5-2b,semi_en,instance_00015,Lose,0.0
22,dond,qwen3.5-2b,semi_en,instance_00015,Success,0.0
23,dond,qwen3.5-2b,semi_en,instance_00015,Main Score,
24,dond,qwen3.5-2b,semi_en,instance_00001,Request Count,11.0
25,dond,qwen3.5-2b,semi_en,instance_00001,Parsed Request Count,11.0
26,dond,qwen3.5-2b,semi_en,instance_00001,Violated Request Count,0.0
27,dond,qwen3.5-2b,semi_en,instance_00001,Request Success Ratio,1.0
28,dond,qwen3.5-2b,semi_en,instance_00001,Aborted,1.0
29,dond,qwen3.5-2b,semi_en,instance_00001,Lose,0.0
30,dond,qwen3.5-2b,semi_en,instance_00001,Success,0.0
31,dond,qwen3.5-2b,semi_en,instance_00001,Main Score,
32,wordle,qwen3.5-2b,medium_frequency_words_no_clue_no_critic,instance_00014,Aborted,0.0
33,wordle,qwen3.5-2b,medium_frequency_words_no_clue_no_critic,instance_00014,Lose,1.0
34,wordle,qwen3.5-2b,medium_frequency_words_no_clue_no_critic,instance_00014,Success,0.0
35,wordle,qwen3.5-2b,medium_frequency_words_no_clue_no_critic,instance_00014,Request Count,6.0
36,wordle,qwen3.5-2b,medium_frequency_words_no_clue_no_critic,instance_00014,Parsed Request Count,6.0
37,wordle,qwen3.5-2b,medium_frequency_words_no_clue_no_critic,instance_00014,Violated Request Count,0.0
38,wordle,qwen3.5-2b,medium_frequency_words_no_clue_no_critic,instance_00014,Request Success Ratio,1.0
39,wordle,qwen3.5-2b,medium_frequency_words_no_clue_no_critic,instance_00014,Main Score,0.0
40,wordle,qwen3.5-2b,medium_frequency_words_no_clue_no_critic,instance_00014,Guess Repetitions,3.0
41,wordle,qwen3.5-2b,medium_frequency_words_no_clue_no_critic,instance_00007,Aborted,1.0
42,wordle,qwen3.5-2b,medium_frequency_words_no_clue_no_critic,instance_00007,Lose,0.0
43,wordle,qwen3.5-2b,medium_frequency_words_no_clue_no_critic,instance_00007,Success,0.0
44,wordle,qwen3.5-2b,medium_frequency_words_no_clue_no_critic,instance_00007,Request Count,2.0
45,wordle,qwen3.5-2b,medium_frequency_words_no_clue_no_critic,instance_00007,Parsed Request Count,1.0
46,wordle,qwen3.5-2b,medium_frequency_words_no_clue_no_critic,instance_00007,Violated Request Count,1.0
47,wordle,qwen3.5-2b,medium_frequency_words_no_clue_no_critic,instance_00007,Request Success Ratio,0.5
48,wordle,qwen3.5-2b,medium_frequency_words_no_clue_no_critic,instance_00007,Main Score,
49,wordle,qwen3.5-2b,medium_frequency_words_no_clue_no_critic,instance_00007,Guess Repetitions,
50,wordle,qwen3.5-2b,high_frequency_words_no_clue_no_critic,instance_00007,Aborted,1.0
51,wordle,qwen3.5-2b,high_frequency_words_no_clue_no_critic,instance_00007,Lose,0.0
52,wordle,qwen3.5-2b,high_frequency_words_no_clue_no_critic,instance_00007,Success,0.0
53,wordle,qwen3.5-2b,high_frequency_words_no_clue_no_critic,instance_00007,Request Count,2.0
54,wordle,qwen3.5-2b,high_frequency_words_no_clue_no_critic,instance_00007,Parsed Request Count,1.0
55,wordle,qwen3.5-2b,high_frequency_words_no_clue_no_critic,instance_00007,Violated Request Count,1.0
56,wordle,qwen3.5-2b,high_frequency_words_no_clue_no_critic,instance_00007,Request Success Ratio,0.5
57,wordle,qwen3.5-2b,high_frequency_words_no_clue_no_critic,instance_00007,Main Score,
58,wordle,qwen3.5-2b,high_frequency_words_no_clue_no_critic,instance_00007,Guess Repetitions,
59,guesswhat,qwen3.5-2b,Abs_Level_3,instance_00008,Violated Request Count,1.0
60,guesswhat,qwen3.5-2b,Abs_Level_3,instance_00008,Parsed Request Count,0.0
61,guesswhat,qwen3.5-2b,Abs_Level_3,instance_00008,Request Count,1.0
62,guesswhat,qwen3.5-2b,Abs_Level_3,instance_00008,Request Success Ratio,0.0
63,guesswhat,qwen3.5-2b,Abs_Level_3,instance_00008,Aborted,1.0
64,guesswhat,qwen3.5-2b,Abs_Level_3,instance_00008,Main Score,
